                                     | Core 0      | Core 1      | Core 2      | Core 3       | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12      | Core 13     | Core 14      | Core 15    
    miss rate                        |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |        0.00% |       0.08%
    mpki                             |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |         0.00 |        0.00 |         0.00 |        0.07
  D-TLB                              |             |             |             |              |             |             |             |             |             |             |             |             |              |             |              |            
    num accesses                     |   407597507 |  2566967573 |  1432207983 |   5810723208 |   455961548 |    88558906 |   731195317 |   399822580 |  3221153216 |  1202750968 |  1344548635 |  2634102382 |   6519481775 |  1974984768 |   3745239438 |   154450066
    num misses                       |      727896 |    11359384 |     7009339 |      3064512 |     3249476 |    21159636 |     1125171 |    15578702 |    32445635 |      636698 |     7141777 |    14746259 |     46330792 |      119386 |      1198132 |     2380887
    miss rate                        |       0.18% |       0.44% |       0.49% |        0.05% |       0.71% |      23.89% |       0.15% |       3.90% |       1.01% |       0.05% |       0.53% |       0.56% |        0.71% |       0.01% |        0.03% |       1.54%
    mpki                             |        0.49 |        1.49 |        1.35 |         0.22 |        2.66 |       84.64 |        0.53 |       18.16 |        4.52 |        0.21 |        2.06 |        2.26 |         3.00 |        0.02 |         0.10 |        5.34
  L2 TLB                             |             |             |             |              |             |             |             |             |             |             |             |             |              |             |              |            
    num accesses                     |      727899 |    11359403 |     7009381 |      3069166 |     3249490 |    21159639 |     1125218 |    15578806 |    32445645 |      636702 |     7142399 |    14784772 |     46330810 |      119438 |      1198140 |     2411696
    num misses                       |      727347 |     2378947 |     2180631 |        96530 |     3249452 |    10898452 |      346416 |     4672241 |     2869821 |      333778 |      685902 |     2103856 |       354085 |      106495 |        29679 |     2040995
    miss rate                        |      99.92% |      20.94% |      31.11% |        3.15% |     100.00% |      51.51% |      30.79% |      29.99% |       8.85% |      52.42% |       9.60% |      14.23% |        0.76% |      89.16% |        2.48% |      84.63%
    mpki                             |        0.49 |        0.31 |        0.42 |         0.01 |        2.66 |       43.59 |        0.16 |        5.45 |        0.40 |        0.11 |        0.20 |        0.32 |         0.02 |        0.02 |         0.00 |        4.58
Cache Summary                        |             |             |             |              |             |             |             |             |             |             |             |             |              |             |              |            
  Cache L1-I                         |             |             |             |              |             |             |             |             |             |             |             |             |              |             |              |            
    num cache accesses               |   132301887 |   992102401 |   435429294 |   1577972080 |   133660567 |    23761816 |   210420376 |   150365773 |   844997870 |   274316135 |   478462843 |  1046943770 |   1876100731 |   545111111 |   1172993403 |    37670580
    num cache misses                 |     1028376 |     5169628 |      827188 |     21640691 |       94288 |      190671 |      207643 |     3284966 |      621213 |      397065 |    27811277 |    19969543 |     16226067 |       86111 |       198598 |      729073
    miss rate                        |       0.78% |       0.52% |       0.19% |        1.37% |       0.07% |       0.80% |       0.10% |       2.18% |       0.07% |       0.14% |       5.81% |       1.91% |        0.86% |       0.02% |        0.02% |       1.94%
    mpki                             |        0.69 |        0.68 |        0.16 |         1.56 |        0.08 |        0.76 |        0.10 |        3.83 |        0.09 |        0.13 |        8.03 |        3.05 |         1.05 |        0.01 |         0.02 |        1.64
  Cache L1-D                         |             |             |             |              |             |             |             |             |             |             |             |             |              |             |              |            
    num cache accesses               |   407597507 |  2566967573 |  1432207983 |   5810723208 |   455961548 |    88558906 |   731195317 |   399822580 |  3221153216 |  1202750968 |  1344548635 |  2634102382 |   6519481775 |  1974984768 |   3745239438 |   154450066
    num cache misses                 |    76902901 |    10637009 |    76670491 |     53774357 |    35736161 |    28761597 |    25835690 |    22835740 |   103714488 |    31025947 |    30996880 |    24702595 |     30984270 |     7134945 |     99648101 |    13309766
    miss rate                        |      18.87% |       0.41% |       5.35% |        0.93% |       7.84% |      32.48% |       3.53% |       5.71% |       3.22% |       2.58% |       2.31% |       0.94% |        0.48% |       0.36% |        2.66% |       8.62%
    mpki                             |       51.37 |        1.39 |       14.73 |         3.87 |       29.25 |      115.05 |       12.28 |       26.61 |       14.46 |       10.12 |        8.94 |        3.78 |         2.00 |        1.06 |         8.09 |       29.86
  Cache L2                           |             |             |             |              |             |             |             |             |             |             |             |             |              |             |              |            
    num cache accesses               |    77935485 |    17869025 |    77677838 |     75458542 |    40195415 |    32662752 |    29682107 |    30573425 |   105278648 |    31462501 |    60235314 |    45445894 |     47395711 |     7305979 |    100258495 |    14079995
    num cache misses                 |    51704688 |     7176599 |    71857551 |     29859957 |    35830449 |    24353145 |    21008703 |    22453146 |    73176244 |    22158929 |    30127165 |    23955474 |      4842564 |     6955759 |      3694082 |    13474848
    miss rate                        |      66.34% |      40.16% |      92.51% |       39.57% |      89.14% |      74.56% |      70.78% |      73.44% |      69.51% |      70.43% |      50.02% |      52.71% |       10.22% |      95.21% |        3.68% |      95.70%
    mpki                             |       34.54 |        0.94 |       13.81 |         2.15 |       29.33 |       97.41 |        9.98 |       26.17 |       10.20 |        7.23 |        8.69 |        3.66 |         0.31 |        1.04 |         0.30 |       30.23
  Cache L3                           |             |             |             |              |             |             |             |             |             |             |             |             |              |             |              |            
    num cache accesses               |    51708896 |     9273934 |    72038260 |     29904145 |    40195415 |    28088716 |    24711422 |    26912699 |    74173345 |    22216621 |    31555618 |    24732287 |      5028859 |     7043150 |      4110179 |    13517013
    num cache misses                 |    47653511 |     3144977 |    11689917 |      1078023 |    35730522 |    17325755 |    18443498 |    15030938 |     8174088 |    21337176 |     8099631 |     7036709 |      1220461 |     6904029 |      2401110 |    13075731
    miss rate                        |      92.16% |      33.91% |      16.23% |        3.60% |      88.89% |      61.68% |      74.64% |      55.85% |      11.02% |      96.04% |      25.67% |      28.45% |       24.27% |      98.02% |       58.42% |      96.74%
    mpki                             |       31.83 |        0.41 |        2.25 |         0.08 |       29.25 |       69.30 |        8.76 |       17.52 |        1.14 |        6.96 |        2.34 |        1.08 |         0.08 |        1.03 |         0.19 |       29.33
DRAM summary                         |             |             |             |              |             |             |             |             |             |             |             |             |              |             |              |            
  num dram accesses                  |   312652110 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |            0 |           0
  average dram access latency (ns)   |      417.77 |         inf |         inf |          inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |          inf |         inf |          inf |         inf
  average dram queueing delay        |      307.76 |        0.00 |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |         0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |        0.00% |       0.00%
Coherency Traffic                    |             |             |             |              |             |             |             |             |             |             |             |             |              |             |              |            
  num loads from dram                |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |            0 |           0
  num loads from dram cache          |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |            0 |           0
  num loads from remote cache        |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |            0 |           0
